635457669915086000,Sun Aug 23 14:24:49 +0000 2015,Sun Aug 23 14:24:49 +0000 2015,RT @brightonargus: Friends of @WorthingUtdFC footballers pay tribute to to their teammates - http://t.co/dtJkxu7O3J http://t.co/hDrCAJ10c9,1013187241,84,211,251,837,6,1
635437561767444000,Sun Aug 23 13:04:55 +0000 2015,Sun Aug 23 13:04:55 +0000 2015,I've done nothing for the last 40 minute. Enough. I need to stand up and do stuff #lazysunday,1013187241,84,211,251,837,0,1
635353558045597000,Sun Aug 23 07:31:07 +0000 2015,Sun Aug 23 07:31:07 +0000 2015,RT @craftsbeautiful: Comfy this Sunday morning? Our cushion blog post will only make you more snug! http://t.co/EMSga5PBF3 http://t.co/tiyZ…,1013187241,84,211,251,837,1,1
635343406479339000,Sun Aug 23 06:50:46 +0000 2015,Sun Aug 23 06:50:46 +0000 2015,RT @brightonargus: A27 diversion route likely to remain in place all day after Shoreham air crash - http://t.co/P7NroQNpgi http://t.co/lfLO…,1013187241,84,211,251,837,28,1
635341947071266000,Sun Aug 23 06:44:58 +0000 2015,Sun Aug 23 06:44:58 +0000 2015,"@JackDineen1 new media highlights the hypocrisy of humans. Tragedy is global, but many choose to ignore what's not on their doorstep x",1013187241,84,211,251,837,0,1
635187171243229000,Sat Aug 22 20:29:57 +0000 2015,Sat Aug 22 20:29:57 +0000 2015,I hope the pilot pulls through. There's been enough death today at #shoreham 😟 https://t.co/6whLQe3pk8,1013187241,84,211,251,837,1,1
635128780235894000,Sat Aug 22 16:37:55 +0000 2015,Sat Aug 22 16:37:55 +0000 2015,@Sarah_Booker @yorkshireguy I keep seeing comments that the pilot was saved. If true I find that quite incredible,1013187241,84,211,251,837,0,1
635122065058742000,Sat Aug 22 16:11:14 +0000 2015,Sat Aug 22 16:11:14 +0000 2015,"@Sarah_Booker @yorkshireguy urgh, awful 😢",1013187241,84,211,251,837,0,1
635121565361938000,Sat Aug 22 16:09:15 +0000 2015,Sat Aug 22 16:09:15 +0000 2015,"@yorkshireguy @Sarah_Booker I can't shake the image of the unsuspecting people, driving along, minding their own business. Tragically sad.",1013187241,84,211,251,837,0,1
635119579455451000,Sat Aug 22 16:01:22 +0000 2015,Sat Aug 22 16:01:22 +0000 2015,"@Sarah_Booker *this*. Dear god! Horrific image 😟 Awful, awful, awful 😢 https://t.co/gG0rUMNvmm",1013187241,84,211,251,837,0,1
635117890262446000,Sat Aug 22 15:54:39 +0000 2015,Sat Aug 22 15:54:39 +0000 2015,RT @BBCBreaking: 7 people confirmed dead after plane crashed into several vehicles on A27 during #Shoreham Airshow http://t.co/iSmQGJY1eB,1013187241,84,211,251,837,1213,1
635115683232227000,Sat Aug 22 15:45:53 +0000 2015,Sat Aug 22 15:45:53 +0000 2015,@Sarah_Booker BBC reporting 7 fatalities so far 😟 Just so awful,1013187241,84,211,251,837,0,1
635112732132528000,Sat Aug 22 15:34:09 +0000 2015,Sat Aug 22 15:34:09 +0000 2015,Toaster shopping is needlessly confusing...,1013187241,84,211,251,837,0,1
635111298687221000,Sat Aug 22 15:28:28 +0000 2015,Sat Aug 22 15:28:28 +0000 2015,"Finding it hard to find a 'funky' decent quality toaster at a reasonable price. All silver, boring or cheap looking... #firstworldproblems",1013187241,84,211,251,837,0,1
635109574039760000,Sat Aug 22 15:21:36 +0000 2015,Sat Aug 22 15:21:36 +0000 2015,RT @BBCSussex: This very sad footage has been released of the #Shoreham air crash. The content is obviously distressing. http://t.co/aG2sWz…,1013187241,84,211,251,837,69,1
635097271646978000,Sat Aug 22 14:32:43 +0000 2015,Sat Aug 22 14:32:43 +0000 2015,@Sarah_Booker I had the same thought 😟,1013187241,84,211,251,837,0,1
635095852600696000,Sat Aug 22 14:27:05 +0000 2015,Sat Aug 22 14:27:05 +0000 2015,"What an awful, awful tragedy. Let's hope the casualties are few 😟 https://t.co/fKRqw7XRHP",1013187241,84,211,251,837,0,1
634994424653709000,Sat Aug 22 07:44:03 +0000 2015,Sat Aug 22 07:44:03 +0000 2015,So true 💕 http://t.co/OC0WW3jUQB,1013187241,84,211,251,837,0,1
634974010309263000,Sat Aug 22 06:22:55 +0000 2015,Sat Aug 22 06:22:55 +0000 2015,Sofa shopping! Whoop! 🎉,1013187241,84,211,251,837,0,1
634972142795403000,Sat Aug 22 06:15:30 +0000 2015,Sat Aug 22 06:15:30 +0000 2015,My cat is always overjoyed to see me every morning. That kind of love is priceless 💕😊,1013187241,84,211,251,837,0,1
634965102727430000,Sat Aug 22 05:47:32 +0000 2015,Sat Aug 22 05:47:32 +0000 2015,@jessgrace_ beach trip 😉,1013187241,84,211,251,837,0,1
634960545607778000,Sat Aug 22 05:29:25 +0000 2015,Sat Aug 22 05:29:25 +0000 2015,@jessgrace_ are you going to go?,1013187241,84,211,251,837,0,1
634814583899877000,Fri Aug 21 19:49:25 +0000 2015,Fri Aug 21 19:49:25 +0000 2015,"It's dusk, but warm. Cool 😊💕 http://t.co/iZfy86TPbG",1013187241,84,211,251,837,0,1
634799750685040000,Fri Aug 21 18:50:29 +0000 2015,Fri Aug 21 18:50:29 +0000 2015,@MrBenBrown awesome motovlogs! Your commentary is great fun. Now I want a bike... 😉,1013187241,84,211,251,837,0,1
634770016227958000,Fri Aug 21 16:52:19 +0000 2015,Fri Aug 21 16:52:19 +0000 2015,RT @JasonLea69: #dolphins spotted heading east from #Hove keep a look out! @brightonargus,1013187241,84,211,251,837,2,1
634765257475522000,Fri Aug 21 16:33:25 +0000 2015,Fri Aug 21 16:33:25 +0000 2015,Just finished a service centre call that didn't make me want to cry or punch something. Good work Eon 👍🏼,1013187241,84,211,251,837,0,1
634763828862021000,Fri Aug 21 16:27:44 +0000 2015,Fri Aug 21 16:27:44 +0000 2015,RT @CambridgeNewsUK: Man taken to hospital after suffering arm wrestling injury on Mill Road http://t.co/4vIAhxYS6g,1013187241,84,211,251,837,3,1
634760324378443000,Fri Aug 21 16:13:49 +0000 2015,Fri Aug 21 16:13:49 +0000 2015,@EONhelp you too! ☀️,1013187241,84,211,251,837,0,1
634759751851745000,Fri Aug 21 16:11:32 +0000 2015,Fri Aug 21 16:11:32 +0000 2015,"@EONhelp hi, thx. Yes, I found it in the end and spoke with a nice, helpful young lady. All sorted. Thx.",1013187241,84,211,251,837,0,1
634759509827829000,Fri Aug 21 16:10:35 +0000 2015,Fri Aug 21 16:10:35 +0000 2015,"@EONhelp re my last tweet, don't worry, spoke to v helpful young lady. All sorted. Thx!",1013187241,84,211,251,837,0,1
634756947267448000,Fri Aug 21 16:00:24 +0000 2015,Fri Aug 21 16:00:24 +0000 2015,"@EONhelp hi, I'm trying to find a number to phone for a new account but can't find it. Please can you advise. Thx.",1013187241,84,211,251,837,0,1
634654037888118000,Fri Aug 21 09:11:28 +0000 2015,Fri Aug 21 09:11:28 +0000 2015,Fragile egos and umbrage taken in a blink. I need a break.,1013187241,84,211,251,837,0,1
634643282493067000,Fri Aug 21 08:28:44 +0000 2015,Fri Aug 21 08:28:44 +0000 2015,RT @DT_Kenilworth: Our dogs are desperate for treats!Ben and his friends would be so grateful for any donations. @DogsTrust http://t.co/QE0…,1013187241,84,211,251,837,44,1
634640362334781000,Fri Aug 21 08:17:08 +0000 2015,Fri Aug 21 08:17:08 +0000 2015,Two weeks off. I can't f'ing wait! I need to get away from work now.,1013187241,84,211,251,837,0,1
634628898693742000,Fri Aug 21 07:31:34 +0000 2015,Fri Aug 21 07:31:34 +0000 2015,RT @homemade: 15 things you didn't know you could do with Malteasers and they are all epic http://t.co/lmcWqeKIpp http://t.co/BDeyNVm5BD,1013187241,84,211,251,837,6,1
634628697161625000,Fri Aug 21 07:30:46 +0000 2015,Fri Aug 21 07:30:46 +0000 2015,Feeling a strange mix of excited and sad. Such a big change looming. Very liberating in so many ways but #lifeischanging,1013187241,84,211,251,837,0,1
634628135196209000,Fri Aug 21 07:28:32 +0000 2015,Fri Aug 21 07:28:32 +0000 2015,This is the last time I'm going to take this bus to work. Feels weird.,1013187241,84,211,251,837,0,1
634617497195540000,Fri Aug 21 06:46:16 +0000 2015,Fri Aug 21 06:46:16 +0000 2015,... I need to care less but don't want to have a hard heart 😕,1013187241,84,211,251,837,0,1
634617327930241000,Fri Aug 21 06:45:36 +0000 2015,Fri Aug 21 06:45:36 +0000 2015,I don't know why I allow myself to feel such disappointment in someone even after all this time...,1013187241,84,211,251,837,0,1
634597667482542000,Fri Aug 21 05:27:28 +0000 2015,Fri Aug 21 05:27:28 +0000 2015,Last day in the office for 2 weeks. Whoop! 😊,1013187241,84,211,251,837,0,1
634408642910027000,Thu Aug 20 16:56:21 +0000 2015,Thu Aug 20 16:56:21 +0000 2015,Horrible muggy weather #cambridge #weather,1013187241,84,211,251,837,0,1
634407239848194000,Thu Aug 20 16:50:47 +0000 2015,Thu Aug 20 16:50:47 +0000 2015,"Not, however, going to miss living on a road where people drive like lunatics...",1013187241,84,211,251,837,0,1
634403594733776000,Thu Aug 20 16:36:18 +0000 2015,Thu Aug 20 16:36:18 +0000 2015,Walking home... occurs to me that 'walking' home won't be possible soon. I will miss that...,1013187241,84,211,251,837,0,1
634349032744349000,Thu Aug 20 12:59:29 +0000 2015,Thu Aug 20 12:59:29 +0000 2015,Wondering if this will turn out to be Raymond... 😕 https://t.co/8La9quYnv2,1013187241,84,211,251,837,0,1
634321096213458000,Thu Aug 20 11:08:29 +0000 2015,Thu Aug 20 11:08:29 +0000 2015,I’ve decided that my life NEEDS a pink cuddler chair(bed) 😁💗🏡,1013187241,84,211,251,837,0,1
634304619385081000,Thu Aug 20 10:03:00 +0000 2015,Thu Aug 20 10:03:00 +0000 2015,I love this story  https://t.co/njKcbjQSPG,1013187241,84,211,251,837,0,1
634268862238826000,Thu Aug 20 07:40:55 +0000 2015,Thu Aug 20 07:40:55 +0000 2015,Good luck to all the kids getting their GCSE results today 🎓 #resultsday,1013187241,84,211,251,837,0,1
634259276270338000,Thu Aug 20 07:02:50 +0000 2015,Thu Aug 20 07:02:50 +0000 2015,No people &amp; no traffic... where is everyone? #quietcambridge,1013187241,84,211,251,837,0,1
634251264033955000,Thu Aug 20 06:30:59 +0000 2015,Thu Aug 20 06:30:59 +0000 2015,Can faffing be considered a hobby? I'm very good at that...,1013187241,84,211,251,837,0,1
634245970147057000,Thu Aug 20 06:09:57 +0000 2015,Thu Aug 20 06:09:57 +0000 2015,"This, absolutely this 💜 http://t.co/No4nlwFU0b",1013187241,84,211,251,837,0,1
634244897139240000,Thu Aug 20 06:05:41 +0000 2015,Thu Aug 20 06:05:41 +0000 2015,All I can think about right now is sofa shopping. Excited! lol 🏡🎉,1013187241,84,211,251,837,0,1
634230985228427000,Thu Aug 20 05:10:24 +0000 2015,Thu Aug 20 05:10:24 +0000 2015,I suppose I should get up...,1013187241,84,211,251,837,0,1
634133567627509000,Wed Aug 19 22:43:18 +0000 2015,Wed Aug 19 22:43:18 +0000 2015,Need to sleep but it's been an exciting day and I'm still buzzed 😁🏡,1013187241,84,211,251,837,0,1
634132850007257000,Wed Aug 19 22:40:27 +0000 2015,Wed Aug 19 22:40:27 +0000 2015,Mini hog earlier this evening. One of two that have moved in 💕 http://t.co/29co4uhEm0,1013187241,84,211,251,837,0,1
633526666464243000,Tue Aug 18 06:31:42 +0000 2015,Tue Aug 18 06:31:42 +0000 2015,"RT @designtaxi: The best times to post on Facebook, Instagram, Twitter http://t.co/Q96mJITd86 http://t.co/VtRkDF14tB",1013187241,84,211,251,837,24,1
633523125435637000,Tue Aug 18 06:17:38 +0000 2015,Tue Aug 18 06:17:38 +0000 2015,"Another milestone day... insurance in place, final viewing tonight, deposit prepared, exchange imminent 👍🏼 😊",1013187241,84,211,251,837,0,1
633522478434910000,Tue Aug 18 06:15:03 +0000 2015,Tue Aug 18 06:15:03 +0000 2015,This is so me 😁 http://t.co/l7D49IpUgk,1013187241,84,211,251,837,0,1
633519761285120000,Tue Aug 18 06:04:15 +0000 2015,Tue Aug 18 06:04:15 +0000 2015,"I miss you, every single day. I don't think you know that. Still, it's true 💕",1013187241,84,211,251,837,0,1
633414312011407000,Mon Aug 17 23:05:14 +0000 2015,Mon Aug 17 23:05:14 +0000 2015,There's either an eyelash or an elephant in my eye. Either way the net result is the same... #pain,1013187241,84,211,251,837,0,1
633372452375121000,Mon Aug 17 20:18:54 +0000 2015,Mon Aug 17 20:18:54 +0000 2015,"RT @Elephantopia: ELEPHANT FACT OF THE DAY: An elephant herd is considered one of the most closely knit societies of any animal,... http://…",1013187241,84,211,251,837,79,1
633332976764514000,Mon Aug 17 17:42:03 +0000 2015,Mon Aug 17 17:42:03 +0000 2015,"@CeliaHammond my beautiful Spopie, adopted from CHAT in 2007. Loving the ☀️ last week 💗 #blackcatappreciationday http://t.co/ccLqLmsYPr",1013187241,84,211,251,837,3,1
633311371204132000,Mon Aug 17 16:16:11 +0000 2015,Mon Aug 17 16:16:11 +0000 2015,@Nimmykins do you still use this account?,1013187241,84,211,251,837,0,1
633310349735948000,Mon Aug 17 16:12:08 +0000 2015,Mon Aug 17 16:12:08 +0000 2015,@Paulamanning6 @RSPCA_official what a beauty!,1013187241,84,211,251,837,0,1
633303580217344000,Mon Aug 17 15:45:14 +0000 2015,Mon Aug 17 15:45:14 +0000 2015,Interesting reading... BBC News - Better diagnosis call for adults with ADHD http://t.co/ExEOX2R8CA,1013187241,84,211,251,837,0,1
633243511027027000,Mon Aug 17 11:46:32 +0000 2015,Mon Aug 17 11:46:32 +0000 2015,"@RSPCA_official this is my girl, Spopie #blackcatappreciationday http://t.co/mgDEVpbQ3O",1013187241,84,211,251,837,4,1
633237525117693000,Mon Aug 17 11:22:45 +0000 2015,Mon Aug 17 11:22:45 +0000 2015,Cementing my status as ‘that crocheting weirdo’ in the staff cafe... 😁,1013187241,84,211,251,837,0,1
633235386769276000,Mon Aug 17 11:14:15 +0000 2015,Mon Aug 17 11:14:15 +0000 2015,Hear hear  https://t.co/qWjDXE8Eww,1013187241,84,211,251,837,0,1
633235276203171000,Mon Aug 17 11:13:49 +0000 2015,Mon Aug 17 11:13:49 +0000 2015,Never thought I'd say this but I'm glad for the distraction of work. Something to keep me productive and organised...,1013187241,84,211,251,837,0,1
633213464027267000,Mon Aug 17 09:47:09 +0000 2015,Mon Aug 17 09:47:09 +0000 2015,It feels autumnal out all of a sudden... 🍂🍁,1013187241,84,211,251,837,0,1
633182008970227000,Mon Aug 17 07:42:09 +0000 2015,Mon Aug 17 07:42:09 +0000 2015,Made Jess a cake... 🎂 http://t.co/0DIPzH62iM,1013187241,84,211,251,837,0,1
633170396888608000,Mon Aug 17 06:56:01 +0000 2015,Mon Aug 17 06:56:01 +0000 2015,RT @CambridgeNewsUK: Community rallies behind former soldier who was seen begging at the Beehive Centre http://t.co/n4D4rY347m http://t.co/…,1013187241,84,211,251,837,4,1
633170263396511000,Mon Aug 17 06:55:29 +0000 2015,Mon Aug 17 06:55:29 +0000 2015,RT @abigail_titmuss: 5yrs ago a puppy was abandoned in Ireland. @DogsTrust took him to London. I adopted him. Today he swims in California …,1013187241,84,211,251,837,47,1
633169388452085000,Mon Aug 17 06:52:00 +0000 2015,Mon Aug 17 06:52:00 +0000 2015,I miss you every single day. Some days it feels like being gut-punched.,1013187241,84,211,251,837,0,1
632926198348283000,Sun Aug 16 14:45:39 +0000 2015,Sun Aug 16 14:45:39 +0000 2015,House smells of cake... 😍🎂,1013187241,84,211,251,837,0,1
632870146709803000,Sun Aug 16 11:02:55 +0000 2015,Sun Aug 16 11:02:55 +0000 2015,Cotton granny square: pink and grey #crochet #grannysquare http://t.co/ZQzUv3mbEX,1013187241,84,211,251,837,0,1
632843537038614000,Sun Aug 16 09:17:11 +0000 2015,Sun Aug 16 09:17:11 +0000 2015,"I've had my little car a year today. Happy Birthday little car, still going strong 🎉🚘",1013187241,84,211,251,837,0,1
632646475768549000,Sat Aug 15 20:14:08 +0000 2015,Sat Aug 15 20:14:08 +0000 2015,A bad week calls for #comfortfood http://t.co/pamCWA4299,1013187241,84,211,251,837,0,1
632552107791515000,Sat Aug 15 13:59:09 +0000 2015,Sat Aug 15 13:59:09 +0000 2015,I ❤️ Ely 😊💕 #ely #cambridgeshire https://t.co/SryXXpkJlQ,1013187241,84,211,251,837,0,1
632486874595074000,Sat Aug 15 09:39:56 +0000 2015,Sat Aug 15 09:39:56 +0000 2015,Gorgeous day for a drive to Ely @ Ely Catherdral https://t.co/J9sd3rju7k,1013187241,84,211,251,837,0,1
